Filename,Species,Call_clarity,Song_Call_Alarm,BirdNET_correct,If_BirdNET_incorrect_true_species,Confidence,Reason_for_misidentifcation,Comments
yelfly1_23,Yellowish Flycatcher,Very Low,Call,??,??,??,Very low amplitude,The call can NOT be heard if it is amplified.
yelfly1_24,Yellowish Flycatcher,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yelfly1_25,Yellowish Flycatcher,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yelfly1_26,Yellowish Flycatcher,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yelfly1_27,Yellowish Flycatcher,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yelfly1_28,Yellowish Flycatcher,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yelfly1_29,Yellowish Flycatcher,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yelfly1_30,Yellowish Flycatcher,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yelfly1_31,Yellowish Flycatcher,Medium,Call,Yes,NA,High,Medium amplitude,The call can be heard if it is amplified.
yelfly1_32,Yellowish Flycatcher,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yelfly1_33,Yellowish Flycatcher,Medium,Call,Yes,NA,High,Medium amplitude,The call can be heard if it is amplified.
yelfly1_34,Yellowish Flycatcher,Medium,Call,Yes,NA,High,Medium amplitude,The call can be heard if it is amplified.
yelfly1_35,Yellowish Flycatcher,Medium,Call,Yes,NA,High,Medium amplitude,The call can be heard if it is amplified.
yelfly1_36,Yellowish Flycatcher,Medium,Call,Yes,NA,High,Medium amplitude,The call can be heard if it is amplified.
yelfly1_37,Yellowish Flycatcher,Medium,Call,Yes,NA,High,Medium amplitude,The call can be heard if it is amplified.
yelfly1_38,Yellowish Flycatcher,Medium,Call,Yes,NA,High,Medium amplitude,The call can be heard if it is amplified.
yelfly1_39,Yellowish Flycatcher,Medium,Call,Yes,NA,High,Medium amplitude,The call can be heard if it is amplified.
yelfly1_40,Yellowish Flycatcher,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yelfly1_41,Yellowish Flycatcher,Medium,Call,Yes,NA,High,Medium amplitude,The call can be heard if it is amplified.
yelfly1_42,Yellowish Flycatcher,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yelfly1_43,Yellowish Flycatcher,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yelfly1_44,Yellowish Flycatcher,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yelfly1_45,Yellowish Flycatcher,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yelfly1_46,Yellowish Flycatcher,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yelfly1_47,Yellowish Flycatcher,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yelfly1_48,Yellowish Flycatcher,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yelfly1_49,Yellowish Flycatcher,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yelfly1_50,Yellowish Flycatcher,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeofly1_01,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,Medium,Very low amplitude,"The call can be heard if it is amplified. En estas grabaciones de esta especie, la estructura del canto es la forma de identificar."
yeofly1_02,Yellow-olive Flycatcher,Medium,Song,Yes,NA,High,Medium amplitude,The call can be heard if it is amplified. También un Vireo 
yeofly1_03,Yellow-olive Flycatcher,Low,Song,Yes,NA,Medium,Low amplitude,The call can NOT be heard if it is amplified.
yeofly1_04,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yeofly1_05,Yellow-olive Flycatcher,Low,Song,Yes,NA,High,Low amplitude,The call can NOT be heard if it is amplified.
yeofly1_06,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can NOT be heard if it is amplified.
yeofly1_07,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can NOT be heard if it is amplified.
yeofly1_08,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can NOT be heard if it is amplified.
yeofly1_09,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can NOT be heard if it is amplified.
yeofly1_10,Yellow-olive Flycatcher,Medium,Song,Yes,NA,High,Medium amplitude,The call can be heard if it is amplified.
yeofly1_11,Yellow-olive Flycatcher,Low,Song,Yes,NA,High,Low amplitude,The call can NOT be heard if it is amplified.
yeofly1_12,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can NOT be heard if it is amplified.
yeofly1_13,Yellow-olive Flycatcher,High,Song,Yes,NA,High,High amplitude,The call can be heard if it is amplified.
yeofly1_14,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can NOT be heard if it is amplified.
yeofly1_15,Yellow-olive Flycatcher,Medium,Song,Yes,NA,High,Medium amplitude,The call can NOT be heard if it is amplified.
yeofly1_16,Yellow-olive Flycatcher,Medium,Song,Yes,NA,High,Medium amplitude,The call can be heard if it is amplified.
yeofly1_17,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can NOT be heard if it is amplified.
yeofly1_18,Yellow-olive Flycatcher,Medium,Song,Yes,NA,High,Medium amplitude,The call can be heard if it is amplified.
yeofly1_19,Yellow-olive Flycatcher,Medium,Song,Yes,NA,High,Medium amplitude,The call can be heard if it is amplified.
yeofly1_20,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can NOT be heard if it is amplified.
yeofly1_21,Yellow-olive Flycatcher,Medium,Song,Yes,NA,High,Medium amplitude,The call can be heard if it is amplified. Tambien un Jay.
yeofly1_22,Yellow-olive Flycatcher,High,Song,Yes,NA,High,High amplitude,The call can be heard if it is amplified.
yeofly1_23,Yellow-olive Flycatcher,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeofly1_24,Yellow-olive Flycatcher,Medium,Song,Yes,NA,High,Medium amplitude,The call can be heard if it is amplified.
yeofly1_25,Yellow-olive Flycatcher,Medium,Song,Yes,NA,High,Medium amplitude,The call can be heard if it is amplified.
yeofly1_26,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yeofly1_27,Yellow-olive Flycatcher,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeofly1_28,Yellow-olive Flycatcher,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeofly1_29,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yeofly1_30,Yellow-olive Flycatcher,Medium,Song,Yes,NA,High,Medium amplitude,The call can be heard if it is amplified.
yeofly1_31,Yellow-olive Flycatcher,High,Song,Yes,NA,High,High amplitude,The call can be heard if it is amplified.
yeofly1_32,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yeofly1_33,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can NOT be heard if it is amplified.
yeofly1_34,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can NOT be heard if it is amplified.
yeofly1_35,Yellow-olive Flycatcher,Medium,Song,Yes,NA,High,Medium amplitude,The call can be heard if it is amplified.
yeofly1_36,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can NOT be heard if it is amplified.
yeofly1_37,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can NOT be heard if it is amplified.
yeofly1_38,Yellow-olive Flycatcher,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeofly1_39,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can NOT be heard if it is amplified.
yeofly1_40,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can NOT be heard if it is amplified.
yeofly1_41,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can NOT be heard if it is amplified.
yeofly1_42,Yellow-olive Flycatcher,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeofly1_43,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yeofly1_44,Yellow-olive Flycatcher,High,Song,Yes,NA,High,High amplitude,The call can be heard if it is amplified.
yeofly1_45,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified. También un Turdus.
yeofly1_46,Yellow-olive Flycatcher,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeofly1_47,Yellow-olive Flycatcher,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeofly1_48,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yeofly1_49,Yellow-olive Flycatcher,Very Low,Song,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yeofly1_50,Yellow-olive Flycatcher,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_01,Yellow-throated Euphonia,Very Low,Call,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yeteup1_02,Yellow-throated Euphonia,Very Low,Call,Yes,NA,Medium,Very low amplitude,The call can be heard if it is amplified.
yeteup1_03,Yellow-throated Euphonia,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_04,Yellow-throated Euphonia,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified. Parece que tambien Amazona albifrons
yeteup1_05,Yellow-throated Euphonia,Medium,Call/song,Yes,NA,High,Medium amplitude,The call can be heard if it is amplified.
yeteup1_06,Yellow-throated Euphonia,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_07,Yellow-throated Euphonia,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_08,Yellow-throated Euphonia,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_09,Yellow-throated Euphonia,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_10,Yellow-throated Euphonia,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_11,Yellow-throated Euphonia,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_12,Yellow-throated Euphonia,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_13,Yellow-throated Euphonia,Very Low,Call,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yeteup1_14,Yellow-throated Euphonia,Very Low,Song,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified. También probablemente T. sulferescens
yeteup1_15,Yellow-throated Euphonia,Very Low,Call,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yeteup1_16,Yellow-throated Euphonia,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified. También un Catharus.
yeteup1_17,Yellow-throated Euphonia,Very Low,Call,Yes,NA,Medium,Very low amplitude,The call can be heard if it is amplified.
yeteup1_18,Yellow-throated Euphonia,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_19,Yellow-throated Euphonia,Very Low,Call,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yeteup1_20,Yellow-throated Euphonia,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_21,Yellow-throated Euphonia,High,Song,Yes,NA,High,High amplitude,The call can be heard if it is amplified.
yeteup1_22,Yellow-throated Euphonia,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_23,Yellow-throated Euphonia,Very Low,Call,Yes,NA,Medium,Very low amplitude,The call can be heard if it is amplified.
yeteup1_24,Yellow-throated Euphonia,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified. Tambien al parecer llamado de T. assimilis
yeteup1_25,Yellow-throated Euphonia,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_26,Yellow-throated Euphonia,Very Low,Call,??,??,??,Very low amplitude,The call can be heard if it is amplified. Dificil identificación
yeteup1_27,Yellow-throated Euphonia,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_28,Yellow-throated Euphonia,Low,Song,Yes,NA,Medium,Low amplitude,The call can be heard if it is amplified. También un Turdus.
yeteup1_29,Yellow-throated Euphonia,Very Low,Song,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yeteup1_30,Yellow-throated Euphonia,Very Low,Call,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yeteup1_31,Yellow-throated Euphonia,Very Low,Song,Yes,NA,Medium,Very low amplitude,The call can be heard if it is amplified. También un Turdus y un Vireo
yeteup1_32,Yellow-throated Euphonia,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_33,Yellow-throated Euphonia,Very Low,Call,Yes,NA,Medium,Very low amplitude,The call can be heard if it is amplified. También un Turdus . 
yeteup1_34,Yellow-throated Euphonia,Very Low,Call,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yeteup1_35,Yellow-throated Euphonia,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_36,Yellow-throated Euphonia,Very Low,Song,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yeteup1_37,Yellow-throated Euphonia,High,Call,Yes,NA,High,High amplitude,The call can be heard if it is amplified.
yeteup1_38,Yellow-throated Euphonia,Very Low,Call,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yeteup1_39,Yellow-throated Euphonia,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_40,Yellow-throated Euphonia,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_41,Yellow-throated Euphonia,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_42,Yellow-throated Euphonia,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_43,Yellow-throated Euphonia,Very Low,Call,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yeteup1_44,Yellow-throated Euphonia,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_45,Yellow-throated Euphonia,Very Low,Call,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yeteup1_46,Yellow-throated Euphonia,Very Low,song,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yeteup1_47,Yellow-throated Euphonia,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_48,Yellow-throated Euphonia,Low,Call,??,??,??,Low amplitude,The call can be heard if it is amplified. Dificil identificación
yeteup1_49,Yellow-throated Euphonia,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yeteup1_50,Yellow-throated Euphonia,Low,Song,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yewtan1_01,Yellow-winged Tanager,Very Low,Call,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yewtan1_02,Yellow-winged Tanager,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yewtan1_03,Yellow-winged Tanager,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified.
yewtan1_04,Yellow-winged Tanager,Very Low,Call,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yewtan1_05,Yellow-winged Tanager,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified. También un Turdus.
yewtan1_06,Yellow-winged Tanager,Very Low,Call,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yewtan1_07,Yellow-winged Tanager,Very Low,Call,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified. También un Turdus.
yewtan1_08,Yellow-winged Tanager,Very Low,Call,Yes,NA,High,Very low amplitude,The call can be heard if it is amplified.
yewtan1_09,Yellow-winged Tanager,Low,Call,Yes,NA,High,Low amplitude,The call can be heard if it is amplified. También un Turdus.
